date,volatility,rsi,rsi_norm,macd,z_score_price,Label
2021-03-05,0.00035551361707657355,43.36094559842985,0.4336094559842985,-0.002778870831292579,-0.877577695904961,1.0
2021-03-08,0.0003783921961153864,58.858763833477106,0.588587638334771,0.0023253952893043106,2.1467760240199527,1.0
2021-03-09,0.00042615728611529344,47.38354965615953,0.4738354965615953,-0.002078141921316501,-1.5374313915452114,1.0
2021-03-11,0.00044007277313060046,47.2553972909511,0.472553972909511,-0.0036129823498072255,-0.8976561096977838,1.0
2021-03-15,0.00044422534912858474,54.33147297743537,0.5433147297743537,-0.0001467382599571465,1.2713912983309534,1.0
2021-03-18,0.00045099019891203963,53.150472847232464,0.5315047284723247,-0.002213602856741659,-0.7933774897830747,1.0
2021-03-19,0.00045086563940353007,45.47975841341126,0.4547975841341126,-0.0036399286446311407,-0.8570293571499474,1.0
2021-03-22,0.0004497293750488121,45.31603689545594,0.45316036895455936,-0.006460432719691767,-1.6387171382826768,1.0
2021-04-28,0.00014293763726596937,54.270977786076116,0.5427097778607611,0.0013348680023028692,0.7202493586665037,1.0
2021-04-30,0.00013985712571714748,44.12658866468948,0.4412658866468948,-0.000489320800042492,-0.8712187625468641,1.0
2021-05-04,0.00013757330119563868,48.9975977642848,0.489975977642848,0.00028035442223028895,0.4656451956361008,1.0
2021-05-05,0.00012542174876536912,45.032223652408405,0.45032223652408404,-0.00032679048734962635,-0.2973454041812373,1.0
2021-05-11,0.00012252022488455955,43.9201218325904,0.439201218325904,-0.0012808215072936946,-0.8005711511052984,1.0
2021-05-13,0.0001273672968897541,46.50032867718739,0.4650032867718739,-0.0011249349422826072,-0.3786116253762882,1.0
2021-05-18,0.00012330197010112498,43.46991478916428,0.43469914789164277,-0.0006407448725980203,-0.3174283372783375,1.0
2021-05-19,0.00012330123916109957,46.33237678134479,0.4633237678134479,-0.0011528643131555327,-0.5845353689550354,1.0
2021-05-25,0.00012054423422912587,49.436665992205874,0.49436665992205875,-0.0011956947328712886,-0.5586929698771967,1.0
2021-05-26,0.00011543134880433402,53.606403377495106,0.536064033774951,-5.557239275333359e-05,1.0526317352088985,0.0
2021-05-27,0.00013337001568555507,66.32774614268656,0.6632774614268656,0.0037629578863516144,3.7113727377605716,1.0
2021-05-28,0.00018904337009490856,43.22897232204765,0.43228972322047654,0.0007799239272969771,-2.079139661945142,1.0
2021-06-04,0.00019880008001534885,54.29794957584563,0.5429794957584563,0.002357516533351145,2.0986801219542675,1.0
2021-06-11,0.00020556167618260976,52.02176995712126,0.5202176995712126,0.000709510005805214,0.8126163595950877,1.0
2021-06-14,0.00020991249147438152,46.67473255472191,0.46674732554721915,-0.0012004499080973119,-1.866560172778809,1.0
2021-06-16,0.00020838836193636824,45.298688821921466,0.4529868882192147,-0.002631511248907259,-1.3805937658300875,1.0
2021-06-18,0.00020724478745333505,53.267110132143316,0.5326711013214331,-0.0032956274697397703,-1.2444948617948175,1.0
2021-06-21,0.00021295308811067456,52.63497216757019,0.5263497216757019,-0.001627713908121109,0.9933441697299457,1.0
2021-06-25,0.00020862959649091108,47.68941052075521,0.4768941052075521,-0.0009202653043161035,-1.1489315113753118,1.0
2021-06-28,0.0002069380553001003,45.50486463224702,0.4550486463224702,-0.0016567789804327049,-1.0253140006467387,1.0
2021-06-29,0.00020701782197459024,45.02290542854651,0.45022905428546506,-0.0027112762765426623,-1.4811307707653267,1.0
